,taxon_name_w_authors,accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_direct_accepted_name_w_author
198650,Trichomanes dilatatum (Bosch) Kuhn,Trichomanes melanotrichum Schltdl.,Trichomanes melanotrichum Schltdl.,Trichomanes melanotrichum Schltdl.,Trichomanes clarenceanum F.Ballard
198651,Vandenboschia dilatata (Bosch) G.Kunkel,Trichomanes melanotrichum Schltdl.,Trichomanes melanotrichum Schltdl.,Trichomanes melanotrichum Schltdl.,Trichomanes clarenceanum F.Ballard
198729,Rosa gallica f. mirabilis (Déségl.) R.Keller,Rosa gallica L.,Rosa gallica L.,Rosa gallica L.,Rosa × polliniana Spreng.
199268,Dactylorhiza × carnea nothosubsp. maculatiformis (Rouy) Gathoye & D.Tyteca,Dactylorhiza × claudiopolitana nothosubsp. carnea (Soó) Oddone,Dactylorhiza × claudiopolitana nothosubsp. carnea (Soó) Oddone,,
199269,Dactylorhiza × maculatiformis (Rouy) Borsos & Soó,Dactylorhiza × claudiopolitana nothosubsp. carnea (Soó) Oddone,Dactylorhiza × claudiopolitana nothosubsp. carnea (Soó) Oddone,,
199279,Dactylorhiza × claudiopolitana nothosubsp. maculatiformis (Rouy) Oddone,Dactylorhiza × claudiopolitana nothosubsp. carnea (Soó) Oddone,Dactylorhiza × claudiopolitana nothosubsp. carnea (Soó) Oddone,,
199565,Rosa × grovesii (Baker) Maskew,Rosa × hibernica Templeton,Rosa × hibernica Templeton,Rosa × hibernica Templeton,Rosa × grovesii (Baker) Maskew
199775,Diospyros embryopteris Pers.,Diospyros malabarica (Desr.) Kostel.,Diospyros malabarica (Desr.) Kostel.,Diospyros malabarica (Desr.) Kostel.,Diospyros peregrina (Gaertn.) Gürke
199804,Dactylorhiza latifolia subsp. cambrensis (R.H.Roberts) Soó,Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza purpurella (T.Stephenson & T.A.Stephenson) Soó,Dactylorhiza purpurella var. cambrensis (R.H.Roberts) R.M.Bateman & Denholm
199805,Dactylorhiza majalis var. cambrensis (R.H.Roberts) R.M.Bateman & Denholm,Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza purpurella (T.Stephenson & T.A.Stephenson) Soó,Dactylorhiza purpurella var. cambrensis (R.H.Roberts) R.M.Bateman & Denholm
199806,Dactylorhiza comosa subsp. cambrensis (R.H.Roberts) P.D.Sell,Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza purpurella (T.Stephenson & T.A.Stephenson) Soó,Dactylorhiza purpurella var. cambrensis (R.H.Roberts) R.M.Bateman & Denholm
199807,Dactylorhiza cambrensis (R.H.Roberts) Aver.,Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza purpurella (T.Stephenson & T.A.Stephenson) Soó,Dactylorhiza purpurella var. cambrensis (R.H.Roberts) R.M.Bateman & Denholm
199876,Diospyros peregrina (Gaertn.) Gürke,Diospyros malabarica (Desr.) Kostel.,Diospyros malabarica (Desr.) Kostel.,Diospyros malabarica (Desr.) Kostel.,Diospyros peregrina (Gaertn.) Gürke
200112,Lupinus microcarpus var. recurvatus (Meyen) Reiche,Lupinus microcarpus Sims,Lupinus microcarpus Sims,Lupinus microcarpus Sims,Lupinus microcarpus var. microcarpus
201305,Crotalaria sagittalis var. parviflora (Roth) Schltdl.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
201790,Alsine confertiflora (Fenzl) Rouy & Foucaud,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea subsp. mediterranea
201791,Minuartia tenuifolia var. confertiflora (Fenzl) Briq.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea subsp. mediterranea
201792,Alsine tenuifolia proles confertiflora (Fenzl) Rouy & Foucaud,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea subsp. mediterranea
201803,Rhodiola rosea subsp. borealis (Boriss.) A.P.Khokhr. & Kuvaev,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola borealis Boriss.
201904,Hibbertia angustifolia (R.Br. ex DC.) Benth.,Hibbertia fasciculata R.Br. ex DC.,Hibbertia fasciculata R.Br. ex DC.,Hibbertia fasciculata R.Br. ex DC.,Hibbertia lagarophylla Toelken
203651,Crepidomanes plicatum (Bosch) Ching,Trichomanes campanulatum Roxb.,Trichomanes campanulatum Roxb.,Trichomanes campanulatum Roxb.,Trichomanes latealatum (Bosch) Christ
203652,Trichomanes plicatum (Bosch) Bedd.,Trichomanes campanulatum Roxb.,Trichomanes campanulatum Roxb.,Trichomanes campanulatum Roxb.,Trichomanes latealatum (Bosch) Christ
203737,Diellia alexandri (Hillebr.) Diels,Asplenium dielerectum Viane,Asplenium dielerectum Viane,Asplenium dielerectum Viane,
203738,Diellia erecta f. alexandri (Hillebr.) W.H.Wagner,Asplenium dielerectum Viane,Asplenium dielerectum Viane,Asplenium dielerectum Viane,
203739,Lindsaea alexandri (Hillebr.) Hillebr.,Asplenium dielerectum Viane,Asplenium dielerectum Viane,Asplenium dielerectum Viane,
203881,Rubus rivularis var. degenianus (Kupcsok) Sudre,Rubus rivularis Wirtg. & P.J.Müll.,Rubus rivularis Wirtg. & P.J.Müll.,Rubus rivularis Wirtg. & P.J.Müll.,
205683,Hepatica americana var. parviflora (Farw.) Farw.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana var. americana
206287,Pilosella flagellaris subsp. glaucochlora (Rehmann) Soják,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris subsp. flagellaris
206523,Santolina chamaecyparissus subvar. brevicaulis (Jord.) Rouy,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina intricata Jord. & Fourr.
206524,Santolina chamaecyparissus var. brevicaulis (Jord.) Guinea,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina intricata Jord. & Fourr.
207112,Mentha spicata var. scotica (R.A.Graham) P.D.Sell,Mentha × villosa Huds.,Mentha × villosa Huds.,Mentha × villosa Huds.,Mentha spicata subsp. spicata
208248,Rostkovia reichei (Buchenau) Hosseus,Marsippospermum reichei Buchenau,Marsippospermum reichei Buchenau,,
211106,Rubus pinnatus var. afrotropicus (Engl.) Gust.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
211107,Rubus afrotropicus (Engl.) Guinea,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
211556,Richardsonia pilosa (Ruiz & Pav.) Kunth,Richardia scabra L.,Richardia scabra L.,Richardia scabra L.,Richardia scabra var. scabra
211621,Acalypha weddelliana var. major (Baill.) Müll.Arg.,Acalypha weddelliana Baill.,Acalypha weddelliana Baill.,Acalypha accedens Müll.Arg.,Acalypha brasiliensis subsp. psilophylla (Müll.Arg.) Cardiel & A.A.C.Sousa
212068,Tephrocactus setiger subsp. deminutus (Rausch) G.Popov,Tephrocactus weberi (Speg.) Backeb.,Tephrocactus weberi (Speg.) Backeb.,Tephrocactus aulacothele subsp. aulacothele,Tephrocactus aulacothele subsp. deminutus (Rausch) R.Kiesling & Oakley
212074,Ursopuntia textoris var. deminuta (Rausch) P.V.Heath,Tephrocactus weberi (Speg.) Backeb.,Tephrocactus weberi (Speg.) Backeb.,Tephrocactus aulacothele subsp. aulacothele,Tephrocactus aulacothele subsp. deminutus (Rausch) R.Kiesling & Oakley
212906,Trichomanes bipunctatum var. plicatum (Bosch) Bedd.,Trichomanes campanulatum Roxb.,Trichomanes campanulatum Roxb.,Trichomanes campanulatum Roxb.,Trichomanes latealatum (Bosch) Christ
213517,Malacothamnus densiflorus var. viscidus (Abrams) Kearney,Malacothamnus densiflorus (S.Watson) Greene,Malacothamnus densiflorus (S.Watson) Greene,Malacothamnus densiflorus (S.Watson) Greene,Malacothamnus densiflorus var. viscidus (Abrams) Kearney
213518,Malvastrum marrubioides var. viscidum (Abrams) McMinn,Malacothamnus densiflorus (S.Watson) Greene,Malacothamnus densiflorus (S.Watson) Greene,Malacothamnus densiflorus (S.Watson) Greene,Malacothamnus densiflorus var. viscidus (Abrams) Kearney
213519,Sphaeralcea densiflora var. viscida (Abrams) Jeps.,Malacothamnus densiflorus (S.Watson) Greene,Malacothamnus densiflorus (S.Watson) Greene,Malacothamnus densiflorus (S.Watson) Greene,Malacothamnus densiflorus var. viscidus (Abrams) Kearney
213741,Malvastrum densiflorum var. viscidum (Abrams) Estes,Malacothamnus densiflorus (S.Watson) Greene,Malacothamnus densiflorus (S.Watson) Greene,Malacothamnus densiflorus (S.Watson) Greene,Malacothamnus densiflorus var. viscidus (Abrams) Kearney
214056,Rubus serpens var. leptopetalus (Focke ex Gremli) Sudre,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus chlorostachys P.J.Müll.
214118,Carex filipes var. sparsinux (C.B.Clarke ex Franch.) Kük.,Carex filipes var. filipes,Carex filipes var. filipes,Carex filipes var. filipes,Carex sparsinux C.B.Clarke ex Franch.
214824,Polygala minima var. oxyrhynchos (Chodat) Marques,Polygala glochidiata Kunth,Polygala glochidiata Kunth,Senega glochidiata (Kunth) J.F.B.Pastore,Senega minima (Pohl ex A.W.Benn.) J.F.B.Pastore
215056,Sorbus americana var. sitchensis (M.Roem.) Sudw.,Sorbus decora (Sarg.) C.K.Schneid.,Sorbus decora (Sarg.) C.K.Schneid.,Sorbus decora (Sarg.) C.K.Schneid.,Sorbus sitchensis M.Roem.
215760,Prunus spinosa proles microstigma (Paill.) Rouy & E.G.Camus,Prunus spinosa L.,Prunus spinosa L.,Prunus spinosa L.,Prunus × fruticans Weihe
215808,Rubus tereticaulis subsp. serotinus (Boulay & Pierrat) Boulay,Rubus tereticaulis P.J.Müll.,Rubus tereticaulis P.J.Müll.,Rubus tereticaulis P.J.Müll.,Rubus perplexus P.J.Müll. ex Wirtg.
217651,Rubus horridus var. obscurus (Kaltenb.) Dumort.,Rubus horridus Schultz,Rubus horridus Schultz,Rubus horridus Schultz,Rubus cinerascens Weihe ex Lej. & Courtois
217819,Pinguicula vulgaris subsp. bohemica (Krajina) Domin,Pinguicula vulgaris L.,Pinguicula vulgaris L.,Pinguicula vulgaris L.,Pinguicula vulgaris subsp. bohemica (Krajina) Domin
217820,Pinguicula vulgaris var. bohemica (Krajina) Casper,Pinguicula vulgaris L.,Pinguicula vulgaris L.,Pinguicula vulgaris L.,Pinguicula vulgaris subsp. bohemica (Krajina) Domin
218010,Dichanthelium dichotomum subsp. nitidum (Lam.) Freckmann & Lelong,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium nitidum (Lam.) Mohlenbr.
218011,Dichanthelium dichotomum var. nitidum (Lam.) LeBlond,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium nitidum (Lam.) Mohlenbr.
218012,Dichanthelium nitidum (Lam.) Mohlenbr.,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium nitidum (Lam.) Mohlenbr.
218013,Panicum nitidum var. glabriusculum Döll,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium nitidum (Lam.) Mohlenbr.
218014,Panicum dichotomum var. nitidum (Lam.) Alph.Wood,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium nitidum (Lam.) Mohlenbr.
220086,Seaforthia communis (Zipp. ex Blume) Mart.,Drymophloeus litigiosus (Becc.) H.E.Moore,Drymophloeus litigiosus (Becc.) H.E.Moore,Drymophloeus litigiosus (Becc.) H.E.Moore,
220087,Ptychosperma commune (Zipp. ex Blume) Miq.,Drymophloeus litigiosus (Becc.) H.E.Moore,Drymophloeus litigiosus (Becc.) H.E.Moore,Drymophloeus litigiosus (Becc.) H.E.Moore,
220088,Drymophloeus communis (Zipp. ex Blume) Miq.,Drymophloeus litigiosus (Becc.) H.E.Moore,Drymophloeus litigiosus (Becc.) H.E.Moore,Drymophloeus litigiosus (Becc.) H.E.Moore,
220205,Varronia urticifolia (Cham.) J.S.Mill.,Varronia polycephala Lam.,Varronia polycephala Lam.,Varronia polycephala Lam.,Varronia urticifolia (Cham.) J.S.Mill.
221047,Asplenium majus (Hieron.) Pic.Serm.,Asplenium actiniopteroides Peter,Asplenium actiniopteroides Peter,Asplenium actiniopteroides Peter,Asplenium majus (Hieron.) Pic.Serm.
221717,Zamia media var. jacquiniana J.Schust.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. integrifolia
221719,Palmifolium medium (Jacq.) Kuntze,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. integrifolia
222319,Santolina chamaecyparissus var. rigidula (Jord. & Fourr.) Guinea,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina intricata Jord. & Fourr.
222520,"Beatonia lutea (Link, Klotzsch & Otto) Klatt",Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,"Tigridia lutea Link, Klotzsch & Otto"
222707,Pouzolzia auriculata var. bicuspidata (Wight) Trimen ex Hook.f.,Pouzolzia zeylanica var. zeylanica,Pouzolzia zeylanica var. zeylanica,Pouzolzia zeylanica var. zeylanica,Pouzolzia auriculata Wight
222913,Varronia urticacea (Standl.) Friesen,Varronia oaxacana (A.DC.) Friesen,Varronia oaxacana (A.DC.) Friesen,Varronia oaxacana (A.DC.) Friesen,Varronia urticacea (Standl.) Friesen
226621,Malus baccata var. xiaojinensis (M.H.Cheng & N.G.Jiang) Ponomar.,Malus baccata var. baccata,Malus baccata var. baccata,Malus baccata var. baccata,Malus daochengensis C.L.Li
226720,Leptorkis triloba (Ridl.) Kuntze,Liparis viridiflora (Blume) Lindl.,Liparis viridiflora (Blume) Lindl.,Liparis viridiflora (Blume) Lindl.,Liparis viridiflora subsp. viridiflora
229107,Astragalus australis var. muriei (Hultén) S.L.Welsh,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum var. muriei Hultén
229155,Dichanthelium commutatum subsp. joorii (Vasey) Freckmann & Lelong,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium joorii (Vasey) Mohlenbr.
229161,Astragalus linearis (Rydb.) A.E.Porsild,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum var. aboriginorum
229480,Zamia floridana var. umbrosa (Small) D.B.Ward,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. umbrosa (Small) D.B.Ward
229499,Zamia integrifolia var. umbrosa (Small) D.B.Ward,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. umbrosa (Small) D.B.Ward
229681,Zanthoxylum simulans var. zimmermannii (Rehder & E.H.Wilson) Rehder,Zanthoxylum simulans Hance,Zanthoxylum simulans Hance,Zanthoxylum simulans Hance,Zanthoxylum simulans subsp. simulans
229682,Zanthoxylum bungeanum var. zimmermannii (Rehder & E.H.Wilson) C.C.Huang,Zanthoxylum simulans Hance,Zanthoxylum simulans Hance,Zanthoxylum simulans Hance,Zanthoxylum simulans subsp. simulans
229995,Scurrula elegans G.Don,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata var. falcata
230067,Dendrophthoe koenigiana (C.Agardh ex Schult. & Schult.f.) Blume,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata var. falcata
230094,Dendrophthoe elegans (Wall. ex DC.) Mart.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata var. falcata
230182,Potentilla chrysantha proles nestleriana (Tratt.) Th.Wolf,Potentilla chrysantha subsp. chrysantha,Potentilla chrysantha subsp. chrysantha,Potentilla chrysantha subsp. chrysantha,Potentilla thuringiaca Bernh. ex Link
230300,Sagina maritima subsp. stricta (Fr.) Batt.,Sagina maritima Don,Sagina maritima Don,Sagina maritima Don,Sagina apetala Ard.
230301,Sagina maritima var. stricta (Fr.) Corb.,Sagina maritima Don,Sagina maritima Don,Sagina maritima Don,Sagina apetala Ard.
230624,Rubus foliosus proles albicomus (Gremli) Focke,Rubus foliosus Weihe,Rubus foliosus Weihe,Rubus foliosus Weihe,
230703,Aconitum versicolor (Steven ex Ser.) Steven ex Ledeb.,Aconitum anthora L.,Aconitum anthora L.,Aconitum anthora L.,Aconitum anthora subsp. anthora
230704,Aconitum confertiflorum var. versicolor (Steven ex Ser.) Luferov,Aconitum anthora L.,Aconitum anthora L.,Aconitum anthora L.,Aconitum anthora subsp. anthora
230839,Rosa glauca var. subcollina (Christ) Rouy,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.
230840,Rosa glauca f. subcollina (Christ) Fiori,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.
230841,Rosa glauca subsp. subcollina (Christ) Schwertschl.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.
230842,Rosa coriifolia var. subcollina (Christ) Borbás,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.
230843,Rosa coriifolia subsp. subcollina (Christ) Arcang.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.
230845,Rosa dumalis subsp. subcollina (Christ) Schur,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.
230847,Rosa × dumetorum f. subcollina (Christ) L.A.W.Hasse,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.
230848,Rosa caesia subsp. subcollina (Christ) Hesl.-Harr.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.
230888,Primula peduncularis (Bornm.) Bornm.,Dionysia cespitosa (Duby) Boiss.,Dionysia cespitosa (Duby) Boiss.,Dionysia cespitosa (Duby) Boiss.,Dionysia cespitosa subsp. cespitosa
233713,Rubus rhamnifolius subsp. porphyracanthus (Focke) Focke,Rubus germanicus Focke ex Thomé,Rubus germanicus Focke ex Thomé,Rubus germanicus Focke ex Thomé,Rubus chaerophyllus Sagorski & W.Schultze
233724,Hieracium lamprophyllum subsp. souliei (Arv.-Touv. & Gaut.) Greuter,Hieracium langei Fr.,Hieracium langei Fr.,Hieracium langei Fr.,Hieracium langei subsp. langei
234394,Molinia caerulea var. rivulorum (Pomel) Trab.,Molinia caerulea (L.) Moench,Molinia caerulea (L.) Moench,Molinia caerulea (L.) Moench,Molinia caerulea subsp. caerulea
234679,Rosa vosagiaca var. subcollina (Christ) Dalla Torre & Sarnth. ex Malag.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.
234757,Potentilla incana (Lam.) Zimmeter,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
235232,Santolina chamaecyparissus subsp. tomentosa Arcang.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. tomentosa Arcang.
236441,Anemone alpina subsp. alba (Zämelis & Paegle) Soó,Pulsatilla scherfelii (Ullep.) Skalický,Pulsatilla scherfelii (Ullep.) Skalický,Pulsatilla scherfelii (Ullep.) Skalický,Pulsatilla scherfelii subsp. scherfelii
236442,Pulsatilla alpina var. alba (Zämelis & Paegle) P.Fourn.,Pulsatilla scherfelii (Ullep.) Skalický,Pulsatilla scherfelii (Ullep.) Skalický,Pulsatilla scherfelii (Ullep.) Skalický,Pulsatilla scherfelii subsp. scherfelii
236541,Cinnamomum nominale (Hatus. & Hayata) Hayata,Cinnamomum camphora (L.) J.Presl,Cinnamomum camphora (L.) J.Presl,Camphora officinarum Boerh. ex Fabr.,Camphora officinarum var. nominale (Hatus. & Hayata) K.F.Chung & C.L.Hsieh
237500,Rubus micans subsp. albicomus (Gremli) R.Keller,Rubus micans Godr.,Rubus micans Godr.,Rubus micans Godr.,
237777,Brickellia leptophylla var. mexicana (Shinners) Shinners,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia mexicana (Shinners) G.L.Nesom
237850,Phaseolus polystachios subsp. smilacifolius (Pollard) Freytag,"Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.",Phaseolus smilacifolius Pollard
237882,"Angelica villosa (Walter) Britton, Sterns & Poggenb.",Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa subsp. venenosa
