,taxon_name_w_authors,v11_accepted_name_w_author,v12_taxon_name_w_authors,v12_chained_accepted_name_w_author,v12_chained_accepted_species_w_author,v12_direct_accepted_name_w_author,v12_direct_accepted_species_w_author
780923,Derris robusta var. assamica Thoth.,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Robinia pseudoacacia L.,Robinia pseudoacacia L.
784379,Myagrum armeniacum (Desv.) Steud.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina sativa (L.) Crantz,Camelina sativa (L.) Crantz
784388,Camelina armeniaca Desv.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina sativa (L.) Crantz,Camelina sativa (L.) Crantz
785335,Capsicum annuum var. luteum (Lam.) Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum chinense Jacq.,Capsicum chinense Jacq.
785342,Capsicum annuum var. milleri Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum chinense Jacq.,Capsicum chinense Jacq.
785353,Capsicum annuum var. parvoacuminatum Makino,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum frutescens L.,Capsicum frutescens L.
785363,Capsicum cerasiforme Mill.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum chinense Jacq.,Capsicum chinense Jacq.
785364,Capsicum cerasiforme Willd.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum chinense Jacq.,Capsicum chinense Jacq.
785366,Capsicum crispum Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum frutescens L.,Capsicum frutescens L.
785368,Capsicum curvipes Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum frutescens L.,Capsicum frutescens L.
785370,Capsicum cereolum Bertol.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum chinense Jacq.,Capsicum chinense Jacq.
785372,Capsicum comarim Vell.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum baccatum var. baccatum,Capsicum baccatum L.
785373,Capsicum conicum G.Mey.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum frutescens L.,Capsicum frutescens L.
785375,Capsicum conoideum Mill.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum frutescens L.,Capsicum frutescens L.
785376,Capsicum conoideum var. chordale Fingerh.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum frutescens L.,Capsicum frutescens L.
785377,Capsicum conoideum var. oblongoconicum Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum frutescens L.,Capsicum frutescens L.
785378,Capsicum conoideum var. sulcatum Fingerh.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum frutescens L.,Capsicum frutescens L.
785388,Capsicum ustulatum Paxton,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum chinense Jacq.,Capsicum chinense Jacq.
785392,Capsicum odoriferum Vell.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum chinense Jacq.,Capsicum chinense Jacq.
785397,Capsicum quitense Willd. ex Roem. & Schult.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum pubescens Ruiz & Pav.,Capsicum pubescens Ruiz & Pav.
785401,Capsicum luteum Lam.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum chinense Jacq.,Capsicum chinense Jacq.
785403,Capsicum micranthum Link,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum frutescens L.,Capsicum frutescens L.
785409,Capsicum frutescens var. queenslandicum Domin,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum frutescens L.,Capsicum frutescens L.
785439,Capsicum guatemalense Bitter,Capsicum pubescens Ruiz & Pav.,Capsicum pubescens Ruiz & Pav.,Capsicum pubescens Ruiz & Pav.,Capsicum pubescens Ruiz & Pav.,Capsicum lanceolatum (Greenm.) C.V.Morton & Standl.,Capsicum lanceolatum (Greenm.) C.V.Morton & Standl.
785442,Bassovia ciliata J.R.Johnst.,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum parvifolium Sendtn.,Capsicum parvifolium Sendtn.
785450,Fregirardia leptoclada Dunal,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum parvifolium Sendtn.,Capsicum parvifolium Sendtn.
785453,Capsicum parvifolium Sendtn.,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum parvifolium Sendtn.,Capsicum parvifolium Sendtn.
785455,Capsicum parvifolium var. sellowianum Dunal,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum flexuosum Sendtn.,Capsicum flexuosum Sendtn.
786992,Arkezostis bonplandii (Cogn.) Kuntze,Cayaponia coriacea Cogn.,Cayaponia coriacea Cogn.,Cayaponia coriacea Cogn.,Cayaponia coriacea Cogn.,Cayaponia bonplandii (Cogn.) Cogn.,Cayaponia bonplandii (Cogn.) Cogn.
787449,Momisia ferruginea Wedd.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis fluminensis Carauta,Celtis fluminensis Carauta
787450,Celtis brasiliensis f. clausseniana (Wedd.) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis clausseniana (Wedd.) Miq.,Celtis clausseniana (Wedd.) Miq.
787453,Momisia clausseniana Wedd.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis clausseniana (Wedd.) Miq.,Celtis clausseniana (Wedd.) Miq.
787454,Celtis clausseniana (Wedd.) Miq.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis clausseniana (Wedd.) Miq.,Celtis clausseniana (Wedd.) Miq.
787790,Hydrocotyle uniflora Colenso,Centella asiatica (L.) Urb.,Centella asiatica (L.) Urb.,Centella asiatica (L.) Urb.,Centella asiatica (L.) Urb.,Centella uniflora (Colenso) Nannf.,Centella uniflora (Colenso) Nannf.
791398,Halimium lepidotum proles multiflorum (Ziz) Samp.,Cistus halimifolius L.,Cistus halimifolius L.,Cistus halimifolius L.,Cistus halimifolius L.,Helianthemum nummularium subsp. nummularium,Helianthemum nummularium (L.) Mill.
791957,Citrus × nobilis subf. kinokuni (Yu.Tanaka) M.Hiroe,Citrus japonica Thunb.,Citrus japonica Thunb.,Citrus japonica Thunb.,Citrus japonica Thunb.,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium L.
796607,Coronilla coronata var. minor Hornung,Coronilla coronata L.,Coronilla coronata L.,Coronilla coronata L.,Coronilla coronata L.,Coronilla minima subsp. minima,Coronilla minima L.
799199,Cuphea gracilis var. minor Koehne,Cuphea antisyphilitica Kunth,Cuphea antisyphilitica Kunth,Cuphea antisyphilitica Kunth,Cuphea antisyphilitica Kunth,Cuphea odonellii Lourteig,Cuphea odonellii Lourteig
800784,Sarothamnus cantabricus var. dieckii (Lange) C.Vicioso,Cytisus cantabricus (Willk.) Rchb.f. & Beck,Cytisus cantabricus (Willk.) Rchb.f. & Beck,Cytisus cantabricus (Willk.) Rchb.f. & Beck,Cytisus cantabricus (Willk.) Rchb.f. & Beck,"Cytisus dieckii (Lange) Fern.Prieto, Nava, Fern.Casado, M.Herrera, Bueno Sánchez, Sa","Cytisus dieckii (Lange) Fern.Prieto, Nava, Fern.Casado, M.Herrera, Bueno Sánchez, Sa"
803044,Desmodium parviflorum f. yunnanense Pamp.,Desmodiastrum racemosum (Benth.) A.Pramanik & Thoth.,Desmodiastrum racemosum (Benth.) A.Pramanik & Thoth.,Desmodiastrum racemosum (Benth.) A.Pramanik & Thoth.,Desmodiastrum racemosum (Benth.) A.Pramanik & Thoth.,Leptodesmia microphylla var. microphylla,Leptodesmia microphylla (Thunb.) H.Ohashi & K.Ohashi
809451,Ocotea endlicheriopsis Mez,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Ocotea endlicheriopsis Mez,Ocotea endlicheriopsis Mez
809468,Endlicheria endlicheriopsis (Mez) Kosterm.,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Ocotea endlicheriopsis Mez,Ocotea endlicheriopsis Mez
809842,Epacris heteronema var. planifolia Benth.,Epacris stuartii Stapf,Epacris stuartii Stapf,Epacris stuartii Stapf,Epacris stuartii Stapf,Epacris heteronema Labill.,Epacris heteronema Labill.
812385,Erodium cicutarium subsp. primulaceum (Welw. ex Lange) Maire,Erodium maculatum Salzm. ex C.Presl,Erodium maculatum Salzm. ex C.Presl,Erodium maculatum Salzm. ex C.Presl,Erodium maculatum Salzm. ex C.Presl,Erodium cicutarium (L.) L'Hér.,Erodium cicutarium (L.) L'Hér.
812491,Euzomum hispidum Link,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812492,Crucifera eruca E.H.L.Krause,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812493,Brassica lativalvis Boiss.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812494,Euzomum sativum Link,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812495,Sinapis exotica DC.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812496,Brassica hispida Ten.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812497,Eruca vesicaria subvar. oleracea (J.St.-Hil.) Emb. & Maire,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812498,Sinapis eruca (L.) Vest,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812499,Brassica eruca L.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812500,Eruca sativa var. eriocarpa (Boiss.) Post,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812501,Eruca vesicaria var. genuina P.Fourn.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.,Eruca longirostris Uechtr.
812502,Brassica erucoides Hornem.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812503,Eruca vesicaria var. deserti (Pomel) Maire,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.,Eruca longirostris Uechtr.
812504,Eruca longirostris var. leptocarpa Pau,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812505,Eruca sativa var. dasycarpa Rouy & Foucaud,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812506,Brassica erucoides Roxb.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812507,Eruca vesicaria var. lanceolata (Pomel) Emb. & Maire,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.,Eruca longirostris Uechtr.
812508,Eruca vesicaria var. orthosepala Lange,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812509,Eruca sativa var. hispida Rouy & Foucaud,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812510,Brassica turgida Pers.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812511,Eruca vesicaria var. longistyla (Pomel) O.E.Schulz,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.,Eruca longirostris Uechtr.
812512,Eruca vesicaria var. sativa (Mill.) Thell.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812513,Eruca vesicaria var. cappadocica (Reut. ex Boiss.) P.Fourn.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812516,Eruca glabrescens var. valverdensis Pit.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812517,Brassica uechtritziana Janka,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812518,Eruca vesicaria subsp. sativa (Mill.) Thell.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812519,Eruca sylvestris Bubani,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812520,Eruca vesicaria var. longirostris (Uechtr.) P.Fourn.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.,Eruca longirostris Uechtr.
812521,Eruca sativa var. deserti (Pomel) Batt.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.,Eruca longirostris Uechtr.
812522,Eruca vesicaria subsp. lativalvis (Boiss.) Thell.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812523,Eruca vesicaria subsp. longirostris (Uechtr.) Emb. & Maire,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.,Eruca longirostris Uechtr.
812524,Eruca ruchetta Spach,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812525,Eruca sativa Mill.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812526,Eruca sativa var. longirostris (Uechtr.) Rouy,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.,Eruca longirostris Uechtr.
812527,Eruca sativa subsp. lativalvis (Boiss.) Greuter & Burdet,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812528,Velleruca longistyla Pomel,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.,Eruca longirostris Uechtr.
812529,Eruca sativa subsp. longirostris (Uechtr.) Jahand. & Maire,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.,Eruca longirostris Uechtr.
812530,Eruca subbipinnata Chiov.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812531,Eruca cappadocica Reut.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812532,Eruca cappadocica Reut. ex Boiss.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812533,Eruca cappadocica var. eriocarpa Boiss.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812534,Eruca eruca (L.) Asch. & Graebn.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812535,Eruca deserti Pomel,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.,Eruca longirostris Uechtr.
812536,Eruca lanceolata Pomel,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.,Eruca longirostris Uechtr.
812537,Eruca lativalvis Boiss.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812538,Eruca foetida Moench,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812539,Eruca glabrescens Jord.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812540,Eruca grandiflora Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812541,Eruca longirostris Uechtr.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.,Eruca longirostris Uechtr.
812542,Eruca longistyla Pomel,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812543,Eruca permixta Jord.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812544,Eruca oleracea J.St.-Hil.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812545,Eruca orthosepala (Lange) Lange,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812548,Raphanus eruca (L.) Crantz,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.,Eruca sativa Mill.
812555,Erucaria pinnata var. leiocarpa (O.E.Schulz) Täckh. & Boulos,Erucaria pinnata (Viv.) Täckh. & Boulos,Erucaria pinnata (Viv.) Täckh. & Boulos,Erucaria pinnata (Viv.) Täckh. & Boulos,Erucaria pinnata (Viv.) Täckh. & Boulos,Erucaria microcarpa Boiss.,Erucaria microcarpa Boiss.
814977,Fagraea elata Merr. & L.M.Perry,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea amabilis S.Moore,Fagraea amabilis S.Moore
814978,Fagraea dasyantha Gilg & Gilg-Ben.,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea dasyantha Gilg & Gilg-Ben.,Fagraea dasyantha Gilg & Gilg-Ben.
814979,Fagraea dolichopoda Gilg & Gilg-Ben.,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea dolichopoda Gilg & Gilg-Ben.,Fagraea dolichopoda Gilg & Gilg-Ben.
814980,Fagraea cambagei Domin,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea cambagei Domin,Fagraea cambagei Domin
814981,Fagraea amabilis S.Moore,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea amabilis S.Moore,Fagraea amabilis S.Moore
814982,Fagraea muelleri Benth.,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea fagraeacea (F.Muell.) Druce,Fagraea fagraeacea (F.Muell.) Druce
814983,Fagraea obtusifolia Merr. & L.M.Perry,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea obtusifolia Merr. & L.M.Perry,Fagraea obtusifolia Merr. & L.M.Perry
814985,Gardneria fagraeacea F.Muell.,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea gracilipes A.Gray,Fagraea fagraeacea (F.Muell.) Druce,Fagraea fagraeacea (F.Muell.) Druce
815016,Acacia aegyptiaca Baill.,Faidherbia albida (Delile) A.Chev.,Faidherbia albida (Delile) A.Chev.,Faidherbia albida (Delile) A.Chev.,Faidherbia albida (Delile) A.Chev.,Vachellia nilotica subsp. nilotica,Vachellia nilotica (L.) P.J.H.Hurter & Mabb.
819804,Gentiana germanica var. praecox Griseb.,Gentianella germanica (Willd.) Börner,Gentianella germanica (Willd.) Börner,Gentianella germanica (Willd.) Börner,Gentianella germanica (Willd.) Börner,Gentianella obtusifolia (F.W.Schmidt) Holub,Gentianella obtusifolia (F.W.Schmidt) Holub
819809,Gentiana uniflora Willd.,Gentianella germanica (Willd.) Börner,Gentianella germanica (Willd.) Börner,Gentianella germanica (Willd.) Börner,Gentianella germanica (Willd.) Börner,Gentianella obtusifolia (F.W.Schmidt) Holub,Gentianella obtusifolia (F.W.Schmidt) Holub
820244,Geranium batrachioides Cav.,Geranium sylvaticum L.,Geranium sylvaticum L.,Geranium sylvaticum L.,Geranium sylvaticum L.,Geranium pratense L.,Geranium pratense L.
824265,Haloragis heterophylla var. ceratophylla (Zahlbr. ex Endl.) Schindl.,Haloragis heterophylla Brongn.,Haloragis heterophylla Brongn.,Haloragis heterophylla Brongn.,Haloragis heterophylla Brongn.,Haloragis aspera Lindl.,Haloragis aspera Lindl.
